session_id,student_id,mentor_id,subject,style_match,schedule_overlap,duration_minutes,rating
SES10432,S1543,M145,Operating Systems,0,0,36,2
SES10433,S9,M39,Statistics,0,3,40,2
SES10434,S151,M88,Web Development,0,3,46,2
SES10435,S774,M135,Computer Networks,0,2,44,2
SES10436,S1596,M131,Operating Systems,0,1,23,1
SES10437,S706,M30,Java,0,2,34,2
SES10438,S2820,M67,Calculus,0,1,37,1
SES10439,S4549,M18,Python,1,1,57,4
SES10440,S4752,M82,Computer Networks,0,1,28,1
SES10441,S4473,M69,Database Systems,1,1,57,5
SES10442,S1829,M183,Statistics,0,0,35,1
SES10443,S1171,M84,Operating Systems,1,2,52,4
SES10444,S3909,M108,Operating Systems,1,3,51,3
SES10445,S1803,M157,Computer Networks,0,0,37,1
SES10446,S691,M24,Machine Learning,0,3,34,2
SES10447,S2958,M6,Operating Systems,1,2,50,4
SES10448,S4403,M59,Database Systems,0,0,41,3
SES10449,S2870,M117,Calculus,0,1,31,1
SES10450,S2954,M73,Python,1,1,45,3
SES10451,S206,M174,Python,0,3,60,4
SES10452,S4690,M61,Operating Systems,0,3,40,3
SES10453,S3461,M57,Computer Networks,0,0,40,2
SES10454,S221,M16,Data Structures,1,2,50,3
SES10455,S4911,M87,Web Development,1,3,59,5
SES10456,S462,M88,Python,0,1,29,1
SES10457,S407,M12,Calculus,0,1,31,2
SES10458,S4550,M24,Calculus,0,4,48,3
SES10459,S3705,M132,Python,1,1,46,3
SES10460,S314,M148,Python,0,2,37,1
SES10461,S4927,M155,Java,0,1,38,1
SES10462,S2186,M9,Statistics,1,1,53,3
SES10463,S4974,M125,Java,0,3,36,2
SES10464,S3919,M186,Data Structures,0,0,34,1
SES10465,S1238,M90,Data Structures,1,1,52,4
SES10466,S1361,M137,Python,0,1,41,3
SES10467,S2792,M5,Calculus,0,2,28,1
SES10468,S4329,M71,Machine Learning,0,1,23,1
SES10469,S2109,M8,Calculus,0,3,51,3
SES10470,S2116,M146,Operating Systems,0,1,52,4
SES10471,S261,M87,Calculus,0,2,54,3
SES10472,S373,M151,Operating Systems,0,0,40,2
SES10473,S2185,M186,Database Systems,0,5,50,3
SES10474,S2452,M48,Python,1,3,47,4
SES10475,S4731,M137,Python,0,2,49,4
SES10476,S3729,M183,Python,0,2,40,2
SES10477,S1484,M121,Web Development,0,1,58,4
SES10478,S3081,M104,Python,0,0,37,2
SES10479,S210,M130,Statistics,0,1,29,1
SES10480,S1261,M21,Computer Networks,0,3,40,2
SES10481,S3089,M141,Data Structures,0,2,38,1
SES10482,S558,M61,Statistics,0,2,50,4
SES10483,S1216,M141,Computer Networks,1,1,47,3
SES10484,S2137,M55,Computer Networks,0,2,48,3
SES10485,S3893,M94,Computer Networks,0,1,24,1
SES10486,S504,M30,Java,0,1,44,2
SES10487,S252,M182,Database Systems,0,2,38,2
SES10488,S57,M53,Web Development,0,1,31,2
SES10489,S3465,M17,Calculus,0,2,36,1
SES10490,S2445,M36,Computer Networks,0,3,41,3
SES10491,S1579,M56,Computer Networks,0,3,41,3
SES10492,S1685,M141,Java,0,1,32,1
SES10493,S1211,M14,Statistics,0,2,55,4
SES10494,S2867,M190,Python,1,2,53,4
SES10495,S3829,M68,Python,0,2,24,1
SES10496,S19,M41,Machine Learning,0,3,41,3
SES10497,S76,M20,Data Structures,1,0,57,5
SES10498,S2290,M92,Database Systems,0,1,47,3
SES10499,S3641,M168,Statistics,0,5,36,1
SES10500,S2082,M158,Database Systems,0,2,31,1
SES10501,S1761,M173,Computer Networks,0,4,52,3
SES10502,S2226,M86,Web Development,0,2,34,2
SES10503,S1079,M107,Computer Networks,0,1,34,1
SES10504,S3217,M47,Computer Networks,0,2,25,1
SES10505,S1245,M1,Data Structures,0,1,49,4
SES10506,S867,M187,Statistics,0,4,25,1
SES10507,S4365,M174,Computer Networks,0,1,37,2
SES10508,S340,M27,Database Systems,0,1,34,1
SES10509,S1494,M17,Java,0,3,35,2
SES10510,S4468,M54,Computer Networks,1,1,52,4
SES10511,S2520,M138,Java,0,0,34,1
SES10512,S2559,M124,Statistics,0,2,34,2
SES10513,S3331,M132,Python,0,3,31,1
SES10514,S1984,M89,Database Systems,1,3,47,3
SES10515,S3582,M148,Web Development,1,2,29,1
SES10516,S946,M20,Data Structures,1,2,67,5
SES10517,S4625,M58,Statistics,0,1,32,1
SES10518,S3658,M119,Machine Learning,0,1,60,4
SES10519,S3661,M132,Calculus,0,3,51,3
SES10520,S2167,M73,Python,1,1,51,3
SES10521,S4700,M146,Web Development,1,5,47,4
SES10522,S3952,M92,Database Systems,1,2,44,3
SES10523,S1795,M68,Statistics,0,1,26,1
SES10524,S3644,M200,Web Development,0,3,33,2
SES10525,S4161,M193,Python,0,1,57,5
SES10526,S4119,M195,Calculus,1,1,26,1
SES10527,S1635,M68,Statistics,0,1,34,2
SES10528,S4456,M109,Operating Systems,1,2,56,5
SES10529,S3749,M11,Machine Learning,1,4,65,5
SES10530,S938,M30,Machine Learning,1,4,51,3
SES10531,S3950,M194,Web Development,1,1,69,5
SES10532,S1515,M189,Web Development,0,1,49,4
SES10533,S3818,M1,Data Structures,0,1,33,2
SES10534,S1987,M1,Data Structures,0,1,30,1
SES10535,S47,M172,Web Development,1,1,49,3
SES10536,S434,M41,Machine Learning,0,2,44,2
SES10537,S3148,M112,Data Structures,0,2,46,3
SES10538,S4007,M72,Database Systems,1,0,34,1
SES10539,S1369,M174,Computer Networks,0,0,24,1
SES10540,S4979,M146,Operating Systems,0,2,37,1
SES10541,S4264,M141,Java,0,3,45,2
SES10542,S1138,M39,Statistics,1,1,47,3
SES10543,S4460,M141,Data Structures,0,1,32,2
SES10544,S4979,M99,Data Structures,0,1,38,1
SES10545,S2087,M154,Machine Learning,1,1,49,4
SES10546,S4973,M94,Java,1,2,68,5
SES10547,S3393,M117,Calculus,1,2,54,3
SES10548,S950,M63,Calculus,0,1,40,2
SES10549,S2655,M158,Calculus,0,1,40,3
SES10550,S2980,M7,Java,1,1,34,2
SES10551,S3609,M64,Data Structures,0,2,37,2
SES10552,S3940,M111,Statistics,0,3,38,1
SES10553,S3071,M167,Operating Systems,0,0,54,3
SES10554,S1208,M171,Database Systems,1,4,58,4
SES10555,S3675,M67,Machine Learning,0,2,64,5
SES10556,S1431,M156,Machine Learning,1,2,50,4
SES10557,S4112,M50,Operating Systems,0,1,43,3
SES10558,S1692,M113,Operating Systems,0,0,38,2
SES10559,S3502,M75,Java,0,1,26,1
SES10560,S2955,M154,Calculus,0,2,57,5
SES10561,S4125,M157,Computer Networks,0,2,45,2
SES10562,S799,M67,Calculus,0,1,34,1
SES10563,S4813,M188,Calculus,0,3,44,2
SES10564,S511,M121,Operating Systems,0,0,53,3
SES10565,S2784,M3,Computer Networks,0,2,34,1
SES10566,S2545,M151,Computer Networks,0,1,49,3
SES10567,S45,M8,Python,1,6,67,5
SES10568,S1681,M5,Calculus,0,2,43,2
SES10569,S3930,M110,Database Systems,0,2,44,2
SES10570,S1445,M131,Data Structures,0,0,41,2
SES10571,S3190,M34,Operating Systems,0,0,64,5
SES10572,S1881,M41,Statistics,0,0,56,4
SES10573,S1258,M74,Computer Networks,0,0,31,2
SES10574,S4263,M115,Python,1,2,68,5
SES10575,S379,M13,Calculus,0,2,60,4
SES10576,S4655,M120,Operating Systems,0,2,29,1
SES10577,S1152,M183,Python,0,1,36,2
SES10578,S4636,M5,Data Structures,0,2,28,1
SES10579,S123,M23,Data Structures,0,3,48,3
SES10580,S117,M184,Data Structures,1,2,50,4
SES10581,S1856,M61,Python,0,3,37,1
SES10582,S3725,M26,Operating Systems,0,2,50,4
SES10583,S4610,M149,Web Development,1,1,42,3
SES10584,S1923,M54,Calculus,0,2,45,2
SES10585,S2352,M155,Web Development,0,3,43,3
SES10586,S2111,M165,Computer Networks,1,2,50,3
SES10587,S1554,M153,Web Development,0,4,44,3
SES10588,S300,M158,Operating Systems,0,2,34,1
SES10589,S4869,M121,Operating Systems,0,1,40,2
SES10590,S4539,M8,Calculus,0,4,38,2
SES10591,S4533,M115,Python,1,1,54,3
SES10592,S744,M143,Statistics,1,1,49,3
SES10593,S4209,M53,Web Development,0,1,38,2
SES10594,S4399,M200,Computer Networks,0,2,44,3
SES10595,S1546,M149,Operating Systems,0,1,35,1
SES10596,S2471,M9,Computer Networks,0,2,53,3
SES10597,S397,M151,Computer Networks,0,1,52,3
SES10598,S366,M191,Calculus,0,0,36,1
SES10599,S2680,M196,Data Structures,1,1,49,3
SES10600,S1034,M100,Operating Systems,0,1,35,1
SES10601,S4253,M5,Data Structures,0,0,32,1
SES10602,S1568,M188,Python,0,3,40,3
SES10603,S3632,M160,Python,0,3,51,4
SES10604,S2172,M180,Computer Networks,1,2,40,3
SES10605,S2090,M179,Data Structures,1,2,59,5
SES10606,S4030,M130,Statistics,0,1,34,2
SES10607,S4453,M41,Machine Learning,0,3,45,3
SES10608,S1195,M107,Computer Networks,0,1,44,2
SES10609,S384,M167,Java,0,0,33,2
SES10610,S2716,M36,Java,1,3,57,4
SES10611,S1314,M26,Web Development,0,0,32,2
SES10612,S2654,M133,Statistics,0,2,37,2
SES10613,S4955,M19,Computer Networks,1,0,48,4
SES10614,S3963,M122,Web Development,0,4,45,3
SES10615,S3996,M12,Calculus,0,3,43,2
SES10616,S2513,M95,Machine Learning,1,2,52,4
SES10617,S2979,M199,Web Development,0,1,50,3
SES10618,S2573,M8,Python,0,3,51,4
SES10619,S479,M103,Machine Learning,1,3,54,3
SES10620,S3470,M38,Java,1,3,57,4
SES10621,S3012,M16,Calculus,0,2,25,1
SES10622,S1253,M29,Database Systems,0,2,33,1
SES10623,S479,M114,Machine Learning,0,5,45,2
SES10624,S4564,M65,Data Structures,0,2,37,2
SES10625,S1578,M66,Calculus,0,2,57,4
SES10626,S3389,M12,Database Systems,0,3,32,2
SES10627,S3276,M76,Database Systems,1,1,59,5
SES10628,S4136,M78,Python,0,3,39,3
SES10629,S4636,M149,Computer Networks,0,0,32,2
SES10630,S3024,M70,Database Systems,0,2,57,5
SES10631,S3886,M127,Operating Systems,0,1,26,1
SES10632,S1180,M115,Python,0,2,38,1
SES10633,S571,M70,Database Systems,0,0,50,3
SES10634,S1957,M28,Calculus,0,1,48,3
SES10635,S212,M29,Database Systems,1,1,47,3
SES10636,S4964,M152,Java,1,1,58,4
SES10637,S3968,M35,Machine Learning,0,2,23,1
SES10638,S1117,M16,Calculus,0,1,67,5
SES10639,S433,M119,Python,1,1,50,3
SES10640,S1240,M138,Computer Networks,1,1,49,3
SES10641,S1319,M67,Calculus,1,3,32,2
SES10642,S2973,M187,Statistics,1,2,61,4
SES10643,S2731,M168,Machine Learning,1,3,55,4
SES10644,S1471,M193,Computer Networks,0,2,42,2
SES10645,S4908,M28,Statistics,0,1,51,4
SES10646,S3347,M38,Java,0,1,40,3
SES10647,S3067,M148,Web Development,0,2,36,1
SES10648,S825,M200,Web Development,1,2,55,5
SES10649,S4330,M62,Operating Systems,0,2,59,4
SES10650,S724,M10,Web Development,0,3,49,4
SES10651,S1377,M30,Machine Learning,0,0,34,1
SES10652,S1569,M81,Statistics,0,1,25,1
SES10653,S798,M122,Machine Learning,1,2,39,2
SES10654,S108,M156,Python,0,3,29,1
SES10655,S2775,M180,Computer Networks,1,2,54,3
SES10656,S1437,M27,Java,1,0,47,4
SES10657,S544,M40,Operating Systems,0,1,45,2
SES10658,S2482,M86,Web Development,1,0,53,3
SES10659,S3440,M5,Machine Learning,0,0,35,2
SES10660,S4397,M30,Java,0,0,43,3
SES10661,S3758,M149,Web Development,0,1,41,2
SES10662,S1522,M66,Calculus,1,2,40,2
SES10663,S2259,M45,Database Systems,0,1,48,3
SES10664,S1101,M77,Database Systems,0,0,24,1
SES10665,S3074,M115,Statistics,1,0,47,4
SES10666,S3046,M110,Machine Learning,0,4,39,2
SES10667,S4446,M138,Java,0,1,31,1
SES10668,S3922,M152,Database Systems,1,2,59,4
SES10669,S3190,M118,Operating Systems,1,3,45,3
SES10670,S560,M57,Statistics,0,0,44,2
SES10671,S1118,M187,Machine Learning,1,2,68,5
SES10672,S2940,M1,Database Systems,0,1,32,1
SES10673,S4704,M139,Machine Learning,0,2,28,1
SES10674,S286,M117,Calculus,0,1,40,2
SES10675,S1403,M27,Data Structures,0,1,46,3
SES10676,S4340,M19,Python,0,3,36,2
SES10677,S390,M126,Python,0,1,37,2
SES10678,S2726,M6,Operating Systems,1,1,25,1
SES10679,S331,M90,Data Structures,0,1,52,3
SES10680,S313,M71,Machine Learning,0,1,30,1
SES10681,S4263,M86,Python,1,3,52,4
SES10682,S1218,M127,Operating Systems,1,1,47,4
SES10683,S638,M73,Python,0,0,23,1
SES10684,S1186,M125,Java,0,2,32,1
SES10685,S4012,M34,Calculus,0,1,33,1
SES10686,S4943,M76,Database Systems,0,2,24,1
SES10687,S735,M167,Java,1,2,48,4
SES10688,S368,M199,Web Development,0,0,43,2
SES10689,S451,M190,Python,1,2,42,3
SES10690,S1766,M154,Machine Learning,0,4,46,3
SES10691,S3731,M104,Java,0,1,24,1
SES10692,S1127,M137,Web Development,0,0,33,1
SES10693,S2163,M131,Web Development,1,3,60,5
SES10694,S2728,M51,Python,1,2,49,4
SES10695,S2042,M107,Computer Networks,1,0,56,4
SES10696,S4638,M20,Java,0,0,39,2
SES10697,S805,M171,Statistics,0,1,48,3
SES10698,S3349,M90,Database Systems,1,3,44,2
SES10699,S1393,M58,Operating Systems,0,3,42,2
SES10700,S2678,M18,Data Structures,0,0,25,1
SES10701,S3245,M178,Java,0,2,58,5
SES10702,S445,M37,Computer Networks,0,1,48,3
SES10703,S2356,M23,Java,1,1,49,4
SES10704,S4725,M153,Web Development,0,4,41,2
SES10705,S979,M194,Web Development,0,0,45,2
SES10706,S2654,M91,Statistics,0,4,54,4
SES10707,S2597,M160,Data Structures,0,4,30,1
SES10708,S3137,M46,Machine Learning,1,2,61,4
SES10709,S2252,M106,Statistics,0,1,39,3
SES10710,S1935,M44,Web Development,0,2,49,3
SES10711,S301,M8,Python,0,1,35,2
SES10712,S980,M14,Web Development,0,0,35,1
SES10713,S2768,M29,Data Structures,0,1,36,2
SES10714,S3646,M153,Web Development,1,2,64,5
SES10715,S100,M170,Database Systems,0,1,51,4
SES10716,S1583,M196,Computer Networks,1,0,45,3
SES10717,S4086,M2,Calculus,1,5,67,5
SES10718,S677,M143,Python,0,1,41,2
SES10719,S3866,M172,Computer Networks,0,1,48,3
SES10720,S3471,M59,Data Structures,0,3,45,3
SES10721,S4036,M46,Computer Networks,1,2,40,3
SES10722,S2629,M130,Calculus,0,1,33,2
SES10723,S1529,M168,Web Development,0,3,42,2
SES10724,S883,M88,Calculus,0,1,34,1
SES10725,S1963,M86,Machine Learning,1,0,58,5
SES10726,S916,M173,Computer Networks,0,3,40,3
SES10727,S2522,M141,Computer Networks,0,0,59,5
SES10728,S89,M44,Statistics,0,0,41,3
SES10729,S2682,M24,Calculus,1,3,63,5
SES10730,S1419,M39,Operating Systems,0,1,53,3
SES10731,S3000,M94,Java,0,1,38,2
SES10732,S1715,M40,Operating Systems,0,1,31,1
SES10733,S34,M113,Python,0,3,46,2
SES10734,S4851,M199,Computer Networks,1,0,32,1
SES10735,S3003,M139,Python,0,2,48,3
SES10736,S2170,M12,Calculus,0,1,52,4
SES10737,S3723,M179,Data Structures,0,1,41,2
SES10738,S2492,M15,Operating Systems,1,1,40,2
SES10739,S4210,M88,Web Development,0,1,31,2
SES10740,S1264,M105,Statistics,1,2,62,4
SES10741,S135,M180,Computer Networks,0,2,46,2
SES10742,S2665,M186,Data Structures,0,3,24,1
SES10743,S3212,M94,Java,0,2,49,3
SES10744,S3750,M186,Database Systems,1,6,52,4
SES10745,S2455,M129,Java,0,3,50,3
SES10746,S4903,M25,Operating Systems,0,1,48,3
SES10747,S3996,M173,Computer Networks,0,2,43,2
SES10748,S2655,M146,Operating Systems,1,4,62,4
SES10749,S3934,M147,Java,0,2,29,1
SES10750,S2742,M54,Calculus,0,1,32,1
SES10751,S2037,M66,Machine Learning,1,4,42,3
SES10752,S4655,M127,Operating Systems,0,1,27,1
SES10753,S4729,M8,Operating Systems,1,4,67,5
SES10754,S802,M41,Machine Learning,0,2,48,3
SES10755,S1379,M185,Web Development,0,2,28,1
SES10756,S2997,M46,Computer Networks,0,1,45,2
SES10757,S3590,M111,Calculus,0,1,54,4
SES10758,S830,M135,Machine Learning,0,2,42,2
SES10759,S2865,M123,Data Structures,0,1,46,2
SES10760,S4133,M81,Statistics,0,2,41,2
SES10761,S2223,M158,Operating Systems,0,1,30,1
SES10762,S769,M126,Python,0,2,30,1
SES10763,S2433,M50,Calculus,0,2,33,2
SES10764,S1451,M146,Web Development,1,3,51,4
SES10765,S2075,M99,Data Structures,0,3,46,2
SES10766,S3747,M165,Computer Networks,0,1,23,1
SES10767,S4612,M60,Python,0,2,46,2
SES10768,S893,M113,Python,0,0,33,2
SES10769,S2089,M186,Database Systems,0,2,48,3
SES10770,S3928,M36,Java,0,1,53,3
SES10771,S1953,M8,Calculus,0,2,35,1
SES10772,S3808,M122,Machine Learning,1,2,55,4
SES10773,S3368,M100,Operating Systems,0,0,36,2
SES10774,S3988,M87,Web Development,0,1,38,2
SES10775,S565,M151,Operating Systems,0,1,24,1
SES10776,S64,M128,Machine Learning,0,2,31,2
SES10777,S3830,M158,Calculus,1,0,55,5
SES10778,S4499,M176,Java,0,3,52,3
SES10779,S877,M187,Database Systems,1,2,51,3
SES10780,S3207,M157,Computer Networks,1,1,62,4
SES10781,S1669,M73,Python,0,0,49,3
SES10782,S3637,M16,Data Structures,0,2,48,3
SES10783,S557,M104,Java,0,0,38,2
SES10784,S1811,M103,Java,0,2,41,2
SES10785,S981,M166,Python,1,0,51,3
SES10786,S4628,M190,Statistics,0,1,42,2
SES10787,S904,M12,Calculus,0,3,32,2
SES10788,S3572,M154,Calculus,0,1,29,1
SES10789,S3271,M100,Operating Systems,1,1,61,5
SES10790,S177,M122,Python,0,1,38,1
SES10791,S4920,M105,Machine Learning,1,4,61,5
SES10792,S1624,M81,Statistics,1,1,57,5
SES10793,S140,M64,Data Structures,0,1,27,1
SES10794,S4205,M12,Machine Learning,0,0,45,2
SES10795,S2914,M155,Machine Learning,0,3,34,1
SES10796,S4051,M159,Statistics,1,0,23,1
SES10797,S395,M115,Python,0,2,30,1
SES10798,S2206,M45,Database Systems,1,2,59,4
SES10799,S2931,M20,Machine Learning,1,2,57,5
SES10800,S1100,M19,Web Development,0,2,32,2
SES10801,S2209,M70,Statistics,0,1,54,4
SES10802,S2568,M102,Web Development,0,0,50,3
SES10803,S822,M1,Machine Learning,0,0,33,2
SES10804,S4882,M174,Java,0,2,50,4
SES10805,S806,M144,Data Structures,1,2,70,5
SES10806,S4295,M155,Java,0,4,32,1
SES10807,S2414,M31,Operating Systems,0,3,53,3
SES10808,S643,M200,Web Development,0,0,40,3
SES10809,S4534,M65,Data Structures,0,2,34,2
SES10810,S1764,M172,Computer Networks,0,0,40,3
SES10811,S928,M174,Python,0,0,33,2
SES10812,S1456,M154,Calculus,0,0,50,3
SES10813,S1358,M44,Statistics,0,1,53,4
SES10814,S3,M179,Data Structures,0,3,62,4
SES10815,S1297,M171,Statistics,0,3,28,1
SES10816,S2932,M162,Computer Networks,0,1,44,2
SES10817,S2615,M160,Computer Networks,0,3,33,1
SES10818,S2873,M82,Computer Networks,1,1,51,3
SES10819,S386,M181,Java,0,2,32,1
SES10820,S1147,M133,Statistics,0,1,31,1
SES10821,S4533,M34,Computer Networks,1,0,60,5
SES10822,S4181,M149,Web Development,0,0,37,1
SES10823,S1721,M67,Machine Learning,0,0,47,4
SES10824,S4639,M25,Operating Systems,0,2,38,1
SES10825,S3462,M66,Machine Learning,0,3,30,1
SES10826,S2767,M99,Computer Networks,1,2,54,3
SES10827,S4046,M169,Statistics,1,3,61,4
SES10828,S3006,M130,Statistics,0,0,27,1
SES10829,S667,M39,Operating Systems,0,2,35,2
SES10830,S1116,M78,Python,0,1,29,1
SES10831,S5,M50,Operating Systems,0,3,23,1
SES10832,S2190,M130,Calculus,0,1,47,3
SES10833,S316,M67,Data Structures,0,2,40,2
SES10834,S4575,M110,Database Systems,0,2,25,1
SES10835,S4294,M174,Computer Networks,0,0,39,3
SES10836,S3788,M150,Computer Networks,0,1,24,1
SES10837,S1454,M193,Python,0,0,51,3
SES10838,S4908,M165,Computer Networks,1,2,67,5
SES10839,S2973,M14,Statistics,0,3,31,2
SES10840,S3675,M138,Computer Networks,1,3,46,2
SES10841,S184,M188,Java,0,3,52,3
SES10842,S3234,M95,Operating Systems,0,1,34,2
SES10843,S3765,M199,Web Development,0,0,33,2
SES10844,S3293,M115,Statistics,0,1,40,2
SES10845,S3876,M80,Python,0,1,44,2
SES10846,S3243,M85,Statistics,0,1,65,5
SES10847,S1992,M122,Web Development,0,1,29,1
SES10848,S2307,M60,Python,0,0,37,2
SES10849,S4126,M37,Calculus,0,2,30,1
SES10850,S3685,M182,Database Systems,0,1,30,1
SES10851,S3303,M35,Machine Learning,0,4,32,1
SES10852,S2231,M95,Machine Learning,1,1,59,4
SES10853,S1011,M27,Data Structures,0,0,45,3
SES10854,S44,M18,Data Structures,0,1,46,3
SES10855,S4058,M119,Machine Learning,0,1,36,2
SES10856,S1035,M126,Python,0,2,34,2
SES10857,S1375,M124,Statistics,1,1,60,4
SES10858,S1227,M119,Python,0,0,58,4
SES10859,S2699,M45,Statistics,0,1,34,2
SES10860,S867,M130,Statistics,0,1,24,1
SES10861,S2267,M108,Operating Systems,0,1,32,1
SES10862,S4927,M174,Python,0,2,43,2
SES10863,S4990,M123,Data Structures,1,4,59,4
SES10864,S4163,M154,Statistics,1,2,67,5
SES10865,S2649,M183,Python,1,1,32,2
SES10866,S3820,M88,Python,0,0,46,3
SES10867,S2372,M188,Python,0,2,33,2
SES10868,S452,M176,Database Systems,0,0,42,2
SES10869,S2001,M184,Web Development,0,3,34,1
SES10870,S1304,M27,Database Systems,0,2,45,2
SES10871,S621,M42,Computer Networks,0,2,39,3
SES10872,S1311,M146,Operating Systems,1,4,55,5
SES10873,S1648,M131,Operating Systems,0,1,42,2
SES10874,S4480,M101,Operating Systems,0,4,27,1
SES10875,S4671,M156,Machine Learning,0,3,37,2
SES10876,S3943,M54,Computer Networks,1,3,43,3
SES10877,S4226,M55,Computer Networks,0,2,45,2
SES10878,S1375,M53,Operating Systems,0,1,43,2
SES10879,S1088,M24,Data Structures,0,2,31,2
SES10880,S3578,M55,Computer Networks,0,1,24,1
SES10881,S1223,M185,Web Development,1,3,58,4
SES10882,S667,M118,Operating Systems,0,3,34,1
SES10883,S4454,M4,Statistics,1,1,58,4
SES10884,S3996,M158,Database Systems,0,0,42,2
SES10885,S2210,M190,Data Structures,0,2,49,3
SES10886,S3543,M14,Web Development,0,2,36,2
SES10887,S3929,M131,Operating Systems,1,1,54,3
SES10888,S2956,M100,Data Structures,0,3,39,3
SES10889,S2758,M5,Machine Learning,0,0,46,2
SES10890,S4469,M29,Database Systems,0,1,41,2
SES10891,S2000,M97,Python,1,1,45,3
SES10892,S4284,M67,Data Structures,0,3,40,3
SES10893,S4246,M50,Calculus,0,1,45,3
SES10894,S3757,M155,Web Development,0,3,35,1
SES10895,S2300,M175,Calculus,0,2,28,1
SES10896,S361,M61,Operating Systems,1,3,44,2
SES10897,S4225,M166,Data Structures,0,2,34,1
SES10898,S2775,M138,Computer Networks,0,1,50,3
SES10899,S4098,M16,Statistics,0,1,24,1
SES10900,S3178,M144,Data Structures,1,3,53,3
SES10901,S3030,M6,Web Development,0,3,32,2
SES10902,S1434,M172,Computer Networks,0,1,43,3
SES10903,S2757,M50,Calculus,0,1,45,2
SES10904,S375,M177,Database Systems,1,1,51,4
SES10905,S3163,M80,Python,0,2,44,2
SES10906,S3153,M166,Database Systems,0,2,33,1
SES10907,S2636,M12,Machine Learning,0,3,25,1
SES10908,S2250,M168,Machine Learning,0,3,46,2
SES10909,S2814,M139,Machine Learning,0,5,38,2
SES10910,S451,M126,Python,1,1,48,4
SES10911,S4579,M95,Machine Learning,0,1,37,2
SES10912,S3369,M54,Calculus,0,2,44,2
SES10913,S3976,M174,Java,1,1,62,5
SES10914,S1065,M63,Calculus,0,2,56,4
SES10915,S219,M91,Statistics,0,2,61,4
SES10916,S120,M40,Operating Systems,0,0,33,1
SES10917,S1104,M18,Python,0,1,34,2
SES10918,S1859,M87,Web Development,0,3,35,2
SES10919,S4259,M138,Computer Networks,0,1,41,2
SES10920,S4655,M60,Java,0,1,40,3
SES10921,S2757,M143,Statistics,0,0,39,2
SES10922,S559,M190,Statistics,1,2,60,4
SES10923,S4339,M30,Data Structures,1,4,46,3
SES10924,S2158,M38,Database Systems,1,0,40,3
SES10925,S3712,M87,Calculus,0,1,35,1
SES10926,S1149,M71,Python,0,2,46,2
SES10927,S3486,M106,Statistics,0,1,69,5
SES10928,S1420,M184,Operating Systems,0,1,36,2
SES10929,S691,M154,Statistics,0,1,35,2
SES10930,S2986,M19,Computer Networks,0,2,32,2
SES10931,S3627,M20,Data Structures,0,1,42,2
SES10932,S1212,M153,Python,1,2,42,2
SES10933,S1068,M131,Web Development,1,1,60,4
SES10934,S837,M167,Operating Systems,0,0,54,3
SES10935,S2929,M12,Calculus,1,3,32,2
SES10936,S2038,M139,Machine Learning,0,3,33,2
SES10937,S3109,M73,Python,1,3,41,3
SES10938,S1892,M139,Java,1,1,47,4
SES10939,S3308,M19,Computer Networks,0,2,34,2
SES10940,S758,M84,Computer Networks,0,0,44,2
SES10941,S2963,M116,Web Development,0,1,25,1
SES10942,S2245,M63,Calculus,0,1,51,3
SES10943,S3732,M86,Machine Learning,1,1,53,3
SES10944,S3011,M127,Operating Systems,0,1,42,3
SES10945,S2529,M168,Machine Learning,1,2,58,4
SES10946,S3608,M90,Data Structures,1,1,62,4
SES10947,S4936,M171,Database Systems,0,4,34,2
SES10948,S1345,M68,Statistics,1,1,27,1
SES10949,S3990,M91,Calculus,0,0,37,2
SES10950,S169,M190,Data Structures,0,3,33,2
SES10951,S4459,M54,Calculus,0,1,31,1
SES10952,S3649,M80,Statistics,0,0,51,3
SES10953,S165,M21,Computer Networks,0,1,46,2
SES10954,S3321,M23,Data Structures,0,1,26,1
SES10955,S2538,M152,Database Systems,0,1,38,2
SES10956,S3437,M141,Computer Networks,0,2,41,2
SES10957,S4995,M180,Computer Networks,0,2,32,1
SES10958,S1191,M100,Data Structures,1,1,53,3
SES10959,S4054,M5,Calculus,0,2,33,2
SES10960,S186,M146,Web Development,0,4,45,3
