student_id,name,learning_style,subjects_needed,subjects_strong,availability,semester,gpa
S1398,Student_1398,Auditory,Calculus|Database Systems,Python,Fri_Morning|Sat_Evening|Sat_Morning|Thu_Morning|Tue_Afternoon|Tue_Morning,1,2.53
S1399,Student_1399,Read-Write,Data Structures|Web Development,Java|Machine Learning,Mon_Afternoon|Tue_Evening|Tue_Morning|Wed_Morning,3,3.92
S1400,Student_1400,Visual,Computer Networks,Database Systems,Sat_Evening|Tue_Evening|Wed_Evening,5,2.72
S1401,Student_1401,Auditory,Calculus,,Fri_Morning|Mon_Afternoon|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Evening,8,2.52
S1402,Student_1402,Auditory,Machine Learning|Java|Operating Systems,Statistics,Fri_Evening|Thu_Evening|Tue_Afternoon,1,2.09
S1403,Student_1403,Kinesthetic,Data Structures,Computer Networks|Python,Mon_Morning|Thu_Evening|Wed_Morning,6,2.77
S1404,Student_1404,Kinesthetic,Java,Calculus,Fri_Afternoon|Fri_Evening|Mon_Morning|Sat_Evening|Thu_Morning|Wed_Afternoon|Wed_Evening,1,3.31
S1405,Student_1405,Visual,Python|Web Development|Computer Networks,Statistics|Data Structures,Fri_Afternoon|Thu_Evening|Wed_Morning,2,2.1
S1406,Student_1406,Visual,Database Systems|Statistics,Web Development,Fri_Evening|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Wed_Evening|Wed_Morning,6,2.33
S1407,Student_1407,Auditory,Computer Networks,,Fri_Afternoon|Thu_Afternoon|Thu_Evening,8,2.27
S1408,Student_1408,Visual,Web Development|Statistics,,Fri_Afternoon|Fri_Morning|Mon_Morning|Sat_Afternoon|Thu_Afternoon|Tue_Morning|Wed_Afternoon,5,2.88
S1409,Student_1409,Kinesthetic,Database Systems,Operating Systems,Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Evening|Tue_Morning,7,2.65
S1410,Student_1410,Visual,Calculus,Database Systems|Computer Networks,Fri_Evening|Mon_Evening|Thu_Evening|Thu_Morning|Tue_Afternoon|Tue_Evening,4,2.2
S1411,Student_1411,Auditory,Statistics|Data Structures|Java,Web Development|Database Systems,Fri_Evening|Fri_Morning|Mon_Evening|Sat_Afternoon|Thu_Evening|Tue_Evening|Tue_Morning|Wed_Afternoon,3,3.27
S1412,Student_1412,Auditory,Python|Web Development,Operating Systems,Fri_Morning|Mon_Evening|Sat_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Evening|Wed_Evening,5,2.34
S1413,Student_1413,Kinesthetic,Web Development|Operating Systems,,Sat_Afternoon|Sat_Morning|Thu_Afternoon,6,3.23
S1414,Student_1414,Visual,Machine Learning|Data Structures,Web Development,Fri_Evening|Mon_Evening|Thu_Morning|Wed_Afternoon|Wed_Evening,5,2.54
S1415,Student_1415,Auditory,Operating Systems,Calculus|Computer Networks,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Afternoon|Thu_Morning,8,2.24
S1416,Student_1416,Auditory,Database Systems|Python|Calculus,Web Development,Sat_Morning|Thu_Afternoon|Wed_Afternoon,1,2.44
S1417,Student_1417,Kinesthetic,Java,,Mon_Evening|Wed_Afternoon|Wed_Morning,3,2.85
S1418,Student_1418,Auditory,Java,Statistics,Fri_Evening|Mon_Evening|Thu_Evening|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Evening,1,2.57
S1419,Student_1419,Auditory,Computer Networks|Web Development|Operating Systems,Data Structures|Calculus,Fri_Afternoon|Fri_Evening|Thu_Morning,6,3.66
S1420,Student_1420,Visual,Operating Systems,Calculus|Java,Sat_Afternoon|Thu_Evening|Tue_Morning,7,3.37
S1421,Student_1421,Kinesthetic,Database Systems,Python,Fri_Evening|Fri_Morning|Sat_Morning,3,3.18
S1422,Student_1422,Auditory,Statistics|Machine Learning,Database Systems,Fri_Morning|Sat_Morning|Thu_Afternoon|Tue_Afternoon|Wed_Evening|Wed_Morning,5,3.94
S1423,Student_1423,Visual,Data Structures|Statistics,Machine Learning|Java,Mon_Morning|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Morning|Tue_Morning|Wed_Evening,4,3.67
S1424,Student_1424,Kinesthetic,Operating Systems|Web Development|Machine Learning,Data Structures|Python,Fri_Morning|Mon_Evening|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Wed_Morning,5,3.24
S1425,Student_1425,Read-Write,Statistics|Python|Operating Systems,Machine Learning,Mon_Afternoon|Sat_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Evening,1,2.36
S1426,Student_1426,Auditory,Python,Java|Machine Learning,Fri_Evening|Mon_Afternoon|Sat_Afternoon|Sat_Morning|Wed_Morning,8,2.03
S1427,Student_1427,Read-Write,Statistics|Java,Database Systems,Fri_Afternoon|Wed_Evening|Wed_Morning,8,3.52
S1428,Student_1428,Visual,Java,Statistics,Mon_Morning|Tue_Evening|Wed_Morning,4,3.06
S1429,Student_1429,Visual,Computer Networks|Java,,Mon_Evening|Mon_Morning|Sat_Morning|Thu_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon,1,3.48
S1430,Student_1430,Visual,Statistics|Web Development|Machine Learning,Operating Systems,Fri_Afternoon|Fri_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Morning,4,2.44
S1431,Student_1431,Kinesthetic,Machine Learning|Operating Systems,Data Structures|Java,Mon_Afternoon|Mon_Evening|Mon_Morning|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Wed_Morning,2,3.15
S1432,Student_1432,Kinesthetic,Machine Learning|Data Structures|Calculus,Database Systems|Python,Mon_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Morning,7,2.08
S1433,Student_1433,Visual,Java,Statistics,Mon_Afternoon|Mon_Evening|Mon_Morning|Thu_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning,4,3.43
S1434,Student_1434,Read-Write,Computer Networks,,Fri_Evening|Fri_Morning|Mon_Evening|Sat_Afternoon|Sat_Evening|Sat_Morning|Wed_Afternoon|Wed_Morning,2,2.43
S1435,Student_1435,Read-Write,Java|Computer Networks,Calculus|Machine Learning,Mon_Afternoon|Mon_Morning|Thu_Afternoon|Wed_Evening,6,3.95
S1436,Student_1436,Auditory,Machine Learning|Operating Systems,Computer Networks|Database Systems,Fri_Morning|Sat_Afternoon|Thu_Afternoon,4,3.17
S1437,Student_1437,Visual,Web Development|Operating Systems|Java,,Fri_Morning|Mon_Morning|Sat_Evening|Thu_Afternoon|Thu_Morning|Wed_Afternoon,3,3.68
S1438,Student_1438,Kinesthetic,Python,Web Development,Fri_Afternoon|Fri_Morning|Tue_Evening,7,2.01
S1439,Student_1439,Visual,Database Systems,,Fri_Afternoon|Mon_Evening|Sat_Evening|Thu_Afternoon|Thu_Evening|Wed_Evening,7,2.15
S1440,Student_1440,Auditory,Statistics,Python|Operating Systems,Fri_Afternoon|Sat_Evening|Sat_Morning|Thu_Morning|Tue_Afternoon,1,3.95
S1441,Student_1441,Visual,Data Structures,,Mon_Morning|Sat_Morning|Tue_Afternoon|Wed_Morning,3,2.97
S1442,Student_1442,Visual,Computer Networks,,Fri_Evening|Mon_Afternoon|Sat_Afternoon|Sat_Evening|Wed_Evening,4,3.18
S1443,Student_1443,Kinesthetic,Data Structures,Python|Machine Learning,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Thu_Morning|Wed_Evening,5,3.88
S1444,Student_1444,Auditory,Python|Database Systems|Operating Systems,Data Structures,Fri_Afternoon|Fri_Evening|Sat_Evening|Tue_Afternoon|Wed_Afternoon,2,2.91
S1445,Student_1445,Visual,Data Structures,Python|Web Development,Mon_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Morning|Wed_Evening|Wed_Morning,2,3.01
S1446,Student_1446,Read-Write,Java,Python,Fri_Morning|Sat_Afternoon|Sat_Evening|Sat_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Morning,8,2.03
S1447,Student_1447,Visual,Machine Learning|Calculus,Data Structures|Computer Networks,Fri_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Evening|Wed_Morning,1,2.37
S1448,Student_1448,Read-Write,Computer Networks,,Mon_Afternoon|Sat_Afternoon|Thu_Afternoon|Tue_Evening|Wed_Evening,3,3.72
S1449,Student_1449,Kinesthetic,Machine Learning,Data Structures|Computer Networks,Fri_Morning|Mon_Afternoon|Mon_Morning|Sat_Evening|Tue_Afternoon|Wed_Evening,1,2.11
S1450,Student_1450,Read-Write,Python|Database Systems|Machine Learning,Web Development|Statistics,Mon_Afternoon|Mon_Evening|Sat_Evening|Thu_Morning|Wed_Afternoon,5,2.2
S1451,Student_1451,Kinesthetic,Web Development|Statistics|Database Systems,Operating Systems|Data Structures,Fri_Afternoon|Fri_Morning|Tue_Morning|Wed_Evening,3,2.35
S1452,Student_1452,Auditory,Python,Web Development,Mon_Evening|Mon_Morning|Sat_Morning|Wed_Evening|Wed_Morning,2,2.22
S1453,Student_1453,Kinesthetic,Data Structures|Statistics|Calculus,Operating Systems,Fri_Morning|Mon_Afternoon|Wed_Morning,8,2.02
S1454,Student_1454,Auditory,Computer Networks|Python|Web Development,,Mon_Afternoon|Thu_Afternoon|Wed_Afternoon,7,3.79
S1455,Student_1455,Kinesthetic,Web Development|Machine Learning,Python|Calculus,Fri_Evening|Mon_Morning|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Evening|Wed_Afternoon,1,2.12
S1456,Student_1456,Visual,Calculus|Web Development,Data Structures,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Evening|Tue_Morning|Wed_Morning,1,3.31
S1457,Student_1457,Visual,Web Development,,Fri_Morning|Mon_Afternoon|Sat_Evening|Thu_Evening,8,3.77
S1458,Student_1458,Visual,Computer Networks|Python|Web Development,,Sat_Evening|Thu_Afternoon|Wed_Evening,7,3.58
S1459,Student_1459,Visual,Machine Learning|Web Development,Calculus|Operating Systems,Mon_Evening|Mon_Morning|Thu_Morning|Wed_Afternoon|Wed_Evening|Wed_Morning,4,3.52
S1460,Student_1460,Visual,Web Development|Statistics,Calculus,Fri_Morning|Mon_Evening|Mon_Morning|Sat_Morning|Thu_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning,2,2.28
S1461,Student_1461,Kinesthetic,Data Structures|Database Systems|Java,Statistics|Operating Systems,Fri_Morning|Mon_Morning|Thu_Afternoon|Wed_Morning,3,2.84
S1462,Student_1462,Auditory,Operating Systems|Statistics|Machine Learning,,Fri_Afternoon|Fri_Evening|Mon_Evening|Sat_Evening|Thu_Morning|Tue_Afternoon,1,3.94
S1463,Student_1463,Read-Write,Web Development|Database Systems|Operating Systems,Calculus|Python,Fri_Morning|Mon_Afternoon|Tue_Afternoon,2,2.21
S1464,Student_1464,Kinesthetic,Machine Learning|Operating Systems|Statistics,,Fri_Afternoon|Fri_Morning|Thu_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Evening|Wed_Morning,7,2.25
S1465,Student_1465,Read-Write,Computer Networks|Data Structures,,Fri_Evening|Mon_Morning|Sat_Afternoon|Thu_Evening|Wed_Evening,4,2.88
S1466,Student_1466,Read-Write,Java|Machine Learning|Statistics,Data Structures|Database Systems,Fri_Afternoon|Mon_Evening|Mon_Morning|Sat_Evening|Sat_Morning|Tue_Afternoon|Wed_Morning,4,2.79
S1467,Student_1467,Read-Write,Web Development|Calculus|Operating Systems,,Fri_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Tue_Afternoon|Wed_Afternoon|Wed_Evening,3,2.23
S1468,Student_1468,Auditory,Java|Computer Networks|Operating Systems,Calculus,Mon_Evening|Mon_Morning|Sat_Morning|Tue_Evening,4,3.49
S1469,Student_1469,Visual,Web Development|Data Structures,Python,Mon_Afternoon|Mon_Morning|Sat_Afternoon|Wed_Morning,1,3.1
S1470,Student_1470,Auditory,Calculus|Database Systems,Java|Operating Systems,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Afternoon|Thu_Morning|Tue_Morning|Wed_Evening,2,2.24
S1471,Student_1471,Visual,Computer Networks,,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Evening|Thu_Afternoon|Tue_Afternoon|Tue_Morning,8,2.4
S1472,Student_1472,Visual,Statistics|Java,Python|Operating Systems,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Thu_Afternoon|Thu_Morning|Wed_Evening,7,2.96
S1473,Student_1473,Visual,Computer Networks|Calculus,,Sat_Afternoon|Wed_Afternoon|Wed_Evening,4,2.87
S1474,Student_1474,Visual,Calculus,Machine Learning,Fri_Evening|Mon_Evening|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Morning|Wed_Evening,6,3.39
S1475,Student_1475,Visual,Java|Web Development,Operating Systems|Machine Learning,Mon_Evening|Mon_Morning|Tue_Evening|Wed_Evening,4,2.65
S1476,Student_1476,Visual,Database Systems,Python,Fri_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Evening,5,3.73
S1477,Student_1477,Visual,Python|Web Development,Data Structures|Statistics,Fri_Morning|Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Evening,2,3.38
S1478,Student_1478,Read-Write,Web Development,Database Systems|Java,Fri_Morning|Sat_Evening|Tue_Afternoon,1,3.06
S1479,Student_1479,Kinesthetic,Machine Learning|Python|Database Systems,Calculus|Web Development,Fri_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Morning,3,3.9
S1480,Student_1480,Visual,Operating Systems,Data Structures,Fri_Morning|Mon_Evening|Tue_Evening|Tue_Morning|Wed_Evening,3,3.1
S1481,Student_1481,Kinesthetic,Machine Learning|Java,,Thu_Afternoon|Thu_Evening|Tue_Evening,1,2.57
S1482,Student_1482,Kinesthetic,Machine Learning|Data Structures,,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon|Wed_Morning,1,2.17
S1483,Student_1483,Visual,Calculus|Java|Web Development,Data Structures,Tue_Afternoon|Tue_Evening|Wed_Morning,7,2.14
S1484,Student_1484,Read-Write,Web Development,,Fri_Afternoon|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Evening|Tue_Evening|Wed_Morning,4,3.91
S1485,Student_1485,Auditory,Database Systems|Statistics|Computer Networks,Data Structures|Web Development,Fri_Afternoon|Fri_Evening|Sat_Afternoon|Wed_Afternoon,5,2.77
S1486,Student_1486,Auditory,Machine Learning,Web Development|Computer Networks,Sat_Morning|Thu_Evening|Wed_Morning,5,2.98
S1487,Student_1487,Read-Write,Database Systems,,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Afternoon|Sat_Morning|Wed_Evening|Wed_Morning,6,3.51
S1488,Student_1488,Visual,Web Development|Python|Statistics,Database Systems,Fri_Afternoon|Fri_Evening|Fri_Morning|Sat_Evening|Thu_Evening|Tue_Evening|Wed_Morning,3,3.71
S1489,Student_1489,Read-Write,Machine Learning|Python,Statistics,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Evening|Sat_Morning|Thu_Afternoon|Thu_Morning,1,3.28
S1490,Student_1490,Read-Write,Data Structures|Statistics,Web Development,Mon_Evening|Sat_Evening|Sat_Morning|Thu_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning,4,2.62
S1491,Student_1491,Auditory,Computer Networks|Statistics,Web Development|Data Structures,Fri_Afternoon|Thu_Afternoon|Wed_Evening,6,2.33
S1492,Student_1492,Kinesthetic,Statistics|Web Development,,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Mon_Evening|Sat_Afternoon|Thu_Afternoon|Thu_Morning|Wed_Evening,8,3.55
S1493,Student_1493,Visual,Java|Machine Learning|Web Development,Calculus,Fri_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon,3,3.45
S1494,Student_1494,Kinesthetic,Java|Database Systems|Computer Networks,Data Structures|Calculus,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Thu_Evening|Tue_Morning,1,2.36
S1495,Student_1495,Read-Write,Operating Systems,Calculus,Mon_Morning|Tue_Evening|Wed_Afternoon,2,3.42
S1496,Student_1496,Visual,Database Systems,Statistics|Python,Sat_Morning|Thu_Evening|Tue_Afternoon|Tue_Morning,7,2.11
S1497,Student_1497,Visual,Calculus,,Fri_Afternoon|Fri_Evening|Fri_Morning|Thu_Evening|Thu_Morning|Tue_Morning|Wed_Evening|Wed_Morning,1,2.16
S1498,Student_1498,Read-Write,Data Structures|Statistics,,Fri_Morning|Sat_Afternoon|Sat_Evening|Thu_Evening|Tue_Morning|Wed_Afternoon,2,3.18
S1499,Student_1499,Visual,Java|Computer Networks,,Fri_Morning|Mon_Morning|Sat_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Evening,5,2.2
S1500,Student_1500,Visual,Database Systems|Python|Operating Systems,Data Structures,Fri_Evening|Thu_Afternoon|Wed_Morning,4,2.68
S1501,Student_1501,Kinesthetic,Machine Learning,,Fri_Evening|Sat_Afternoon|Sat_Evening|Wed_Evening,1,2.94
S1502,Student_1502,Visual,Statistics|Data Structures,Database Systems|Java,Fri_Afternoon|Fri_Evening|Mon_Morning|Thu_Evening|Tue_Morning|Wed_Evening,2,3.56
S1503,Student_1503,Kinesthetic,Web Development|Statistics,,Sat_Afternoon|Sat_Evening|Sat_Morning|Tue_Morning|Wed_Evening,8,2.68
S1504,Student_1504,Visual,Data Structures,Python,Mon_Morning|Thu_Morning|Tue_Evening,6,3.57
S1505,Student_1505,Auditory,Java|Data Structures,,Fri_Evening|Fri_Morning|Mon_Evening|Sat_Morning|Thu_Morning|Tue_Morning|Wed_Evening|Wed_Morning,3,2.32
S1506,Student_1506,Kinesthetic,Computer Networks,Data Structures|Python,Fri_Evening|Mon_Morning|Thu_Afternoon|Thu_Evening|Wed_Afternoon|Wed_Evening|Wed_Morning,7,3.6
S1507,Student_1507,Auditory,Operating Systems|Machine Learning|Computer Networks,Java|Data Structures,Mon_Afternoon|Mon_Evening|Mon_Morning|Sat_Evening|Thu_Evening|Tue_Afternoon|Tue_Evening,7,3.79
S1508,Student_1508,Visual,Computer Networks,,Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Tue_Evening|Wed_Morning,5,3.79
S1509,Student_1509,Visual,Database Systems,,Fri_Afternoon|Fri_Evening|Sat_Evening|Sat_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Evening,2,2.44
S1510,Student_1510,Kinesthetic,Database Systems,,Fri_Afternoon|Mon_Evening|Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Tue_Morning,2,2.74
S1511,Student_1511,Kinesthetic,Computer Networks,Operating Systems,Fri_Evening|Fri_Morning|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Evening|Tue_Morning|Wed_Afternoon,5,3.1
S1512,Student_1512,Visual,Data Structures,Machine Learning,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Morning|Wed_Evening,8,3.01
S1513,Student_1513,Read-Write,Computer Networks|Machine Learning|Operating Systems,Web Development,Fri_Evening|Mon_Evening|Tue_Afternoon|Tue_Morning|Wed_Afternoon,8,2.66
S1514,Student_1514,Read-Write,Web Development,,Fri_Evening|Mon_Evening|Sat_Afternoon|Sat_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning,7,3.71
S1515,Student_1515,Kinesthetic,Data Structures|Python|Web Development,,Sat_Afternoon|Thu_Morning|Tue_Afternoon,7,3.52
S1516,Student_1516,Auditory,Database Systems|Computer Networks,Statistics,Fri_Evening|Mon_Evening|Thu_Evening,2,2.05
S1517,Student_1517,Read-Write,Data Structures,Java|Web Development,Sat_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Wed_Afternoon|Wed_Evening,1,2.43
S1518,Student_1518,Visual,Operating Systems|Database Systems,,Fri_Afternoon|Fri_Evening|Mon_Evening|Thu_Morning,5,3.01
S1519,Student_1519,Auditory,Python|Web Development,Data Structures,Fri_Evening|Fri_Morning|Sat_Afternoon|Thu_Afternoon|Tue_Evening|Wed_Evening|Wed_Morning,7,3.96
S1520,Student_1520,Kinesthetic,Web Development|Java,Operating Systems|Data Structures,Fri_Afternoon|Mon_Morning|Thu_Afternoon|Tue_Afternoon|Wed_Afternoon|Wed_Evening,7,3.37
S1521,Student_1521,Auditory,Python,,Fri_Morning|Sat_Evening|Sat_Morning|Thu_Evening|Wed_Morning,3,2.72
S1522,Student_1522,Visual,Calculus,Python|Java,Fri_Morning|Mon_Morning|Thu_Afternoon|Thu_Morning|Tue_Morning|Wed_Evening,3,2.12
S1523,Student_1523,Read-Write,Operating Systems|Calculus,Data Structures,Sat_Afternoon|Sat_Morning|Tue_Afternoon,4,3.16
S1524,Student_1524,Visual,Machine Learning|Operating Systems|Python,Calculus,Fri_Afternoon|Mon_Morning|Thu_Afternoon|Wed_Afternoon|Wed_Morning,8,3.0
S1525,Student_1525,Auditory,Python|Operating Systems,Database Systems,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Wed_Afternoon|Wed_Evening,5,2.29
S1526,Student_1526,Kinesthetic,Python,,Fri_Evening|Fri_Morning|Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Morning,3,2.96
S1527,Student_1527,Kinesthetic,Machine Learning,Computer Networks,Mon_Evening|Mon_Morning|Sat_Evening|Sat_Morning|Tue_Morning|Wed_Morning,5,2.32
S1528,Student_1528,Kinesthetic,Operating Systems|Machine Learning|Database Systems,Statistics,Mon_Afternoon|Mon_Evening|Sat_Evening|Sat_Morning|Tue_Evening|Wed_Afternoon|Wed_Morning,1,2.41
S1529,Student_1529,Auditory,Web Development,,Fri_Afternoon|Fri_Evening|Mon_Evening|Mon_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Morning,5,2.99
S1530,Student_1530,Visual,Data Structures,Statistics,Fri_Evening|Mon_Morning|Sat_Evening,4,3.61
S1531,Student_1531,Kinesthetic,Computer Networks,,Mon_Afternoon|Mon_Morning|Thu_Afternoon,5,3.17
S1532,Student_1532,Auditory,Web Development,Java,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Wed_Afternoon|Wed_Evening,8,2.32
S1533,Student_1533,Visual,Python|Computer Networks,,Fri_Morning|Mon_Afternoon|Mon_Morning|Sat_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon,3,3.76
S1534,Student_1534,Auditory,Statistics|Java|Operating Systems,,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Evening|Sat_Evening|Thu_Evening|Tue_Afternoon|Wed_Afternoon,2,2.32
S1535,Student_1535,Visual,Machine Learning|Computer Networks|Calculus,Java,Fri_Afternoon|Mon_Afternoon|Sat_Evening|Tue_Afternoon|Wed_Morning,7,2.91
S1536,Student_1536,Read-Write,Operating Systems|Web Development|Python,,Sat_Morning|Thu_Evening|Thu_Morning|Wed_Evening|Wed_Morning,6,2.05
S1537,Student_1537,Visual,Data Structures|Java|Computer Networks,Statistics,Fri_Afternoon|Fri_Evening|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Evening,3,2.09
S1538,Student_1538,Auditory,Machine Learning,Calculus|Data Structures,Fri_Evening|Mon_Evening|Thu_Evening|Thu_Morning,4,3.24
S1539,Student_1539,Auditory,Database Systems|Java,Data Structures|Operating Systems,Thu_Evening|Tue_Evening|Tue_Morning|Wed_Morning,4,2.35
S1540,Student_1540,Visual,Calculus,Machine Learning,Fri_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening,1,2.23
S1541,Student_1541,Visual,Calculus|Operating Systems|Database Systems,Statistics,Fri_Morning|Sat_Afternoon|Thu_Evening|Thu_Morning,4,3.25
S1542,Student_1542,Read-Write,Calculus,,Fri_Afternoon|Fri_Morning|Mon_Evening|Tue_Evening,1,3.62
S1543,Student_1543,Visual,Operating Systems,Statistics|Calculus,Mon_Evening|Sat_Evening|Sat_Morning|Wed_Evening,1,2.89
S1544,Student_1544,Visual,Statistics|Computer Networks,Web Development,Sat_Morning|Tue_Afternoon|Wed_Afternoon,7,2.4
S1545,Student_1545,Auditory,Python|Database Systems,Computer Networks|Web Development,Fri_Morning|Mon_Morning|Tue_Evening,5,3.28
S1546,Student_1546,Auditory,Calculus|Python|Operating Systems,Statistics|Data Structures,Fri_Evening|Fri_Morning|Mon_Evening|Thu_Evening,4,2.2
S1547,Student_1547,Kinesthetic,Calculus|Computer Networks,,Fri_Afternoon|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Tue_Afternoon,7,2.5
S1548,Student_1548,Visual,Web Development,Data Structures|Python,Fri_Evening|Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Morning|Wed_Afternoon,5,2.63
S1549,Student_1549,Auditory,Database Systems,,Mon_Evening|Sat_Morning|Thu_Evening|Tue_Morning,4,3.72
